Zoning,ParcelID,plu,ValueTotal,ValueLand,ValueBuilding,Use,geometry,OSMArea,ParcelArea,missing_valuation,missing_perc,taxCurrent,taxPotential
D-1-100,39342,020-0205-00EX,6113600.0,5888900.0,109400.0,Public School,"POLYGON ((-7949114.911251928 5134402.935331024, -7949017.347054184 5134327.581911899, -7949016.651578337 5134313.534218857, -7949015.561281998 5134291.513204292, -7949015.577114777 5134291.492644455, -7949027.151016667 5134276.690830064, -7949032.515376283 5134269.831463042, -7949031.592562628 5134269.116188815, -7949013.775576654 5134255.308194447, -7949013.765936316 5134255.301862986, -7949013.76540543 5134255.297155272, -7949011.000258926 5134241.801936796, -7949033.369724923 5134214.406206532, -7949048.498043721 5134227.715604468, -7949025.599624463 5134254.289642955, -7949045.459021622 5134269.959248317, -7949040.27153335 5134275.456313281, -7949111.017662699 5134330.89952379, -7949111.647714933 5134339.461914695, -7949114.911251928 5134402.935331024))",4135.208841459559,8507.05056426989,103478.55113219122,0.016925960339602072,0.0,0.0
D-1-100,43284,0,0.0,0.0,0.0,0,"POLYGON ((-7949010.344666425 5134320.324081839, -7949008.667929916 5134316.505148299, -7949012.374868958 5134253.602511184, -7949011.8627993 5134248.68802668, -7949008.256047798 5134245.162744517, -7949010.994478351 5134241.809016211, -7949012.838878103 5134251.062416878, -7949012.848073637 5134251.108556782, -7949013.68420493 5134255.300563985, -7949013.780328308 5134255.375040968, -7949031.592562628 5134269.116188815, -7949032.515376283 5134269.831463042, -7949027.117854327 5134276.628659797, -7949027.153333198 5134276.654789253, -7949027.151016667 5134276.690830064, -7949015.577114777 5134291.492644455, -7949015.561281998 5134291.513204292, -7949016.651578337 5134313.534218857, -7949017.297228862 5134326.779147016, -7949017.297358656 5134326.783047386, -7949017.309567081 5134327.017881324, -7949017.314422118 5134327.113240472, -7949017.239058191 5134327.046316939, -7949015.841414568 5134325.803050056, -7949015.70527709 5134325.682667874, -7949015.328190462 5134325.347242981, -7949015.079340313 5134325.128156996, -7949014.952975948 5134325.015316877, -7949014.700114248 5134324.788695057, -7949014.578835684 5134324.681240076, -7949013.399046509 5134323.574179287, -7949013.202423492 5134323.381779043, -7949013.182078588 5134323.361852378, -7949013.131751698 5134323.312574261, -7949012.930714728 5134323.113041224, -7949012.866200787 5134323.049088242, -7949011.876044695 5134322.03113131, -7949010.736873369 5134320.782361446, -7949010.734330617 5134320.779534387, -7949010.731386627 5134320.776034441, -7949010.344666425 5134320.324081839))",383.10042488298456,917.8573606087618,0.0,0.0,0.0,0.0
D-1-100,21157,021-0403-0000,460600.0,448700.0,0.0,Acc Comm Lnd,"POLYGON ((-7949160.838863011 5133525.884587023, -7949160.563375101 5133526.032348743, -7949153.383267945 5133512.798609523, -7949153.778971669 5133512.580517252, -7949160.838863011 5133525.884587023))",3.195024235714701,998.6335867957766,903651.2676880261,1.9619002772210727,16904.04,33164.0407621561
D-1-100,21157,021-0403-0000,460600.0,448700.0,0.0,Acc Comm Lnd,"POLYGON ((-7949135.735593549 5133544.188289796, -7949115.50124523 5133505.061510877, -7949142.229054968 5133491.245278862, -7949153.383267945 5133512.798609523, -7949160.563375101 5133526.032348743, -7949166.619155402 5133537.877008962, -7949168.671927831 5133541.897050653, -7949142.095665964 5133556.162091613, -7949142.09057179 5133556.164910235, -7949142.088968482 5133556.160739648, -7949135.735593549 5133544.188289796))",961.7396018762888,998.6335867957766,903651.2676880261,1.9619002772210727,16904.04,33164.0407621561
D-1-100,21157,021-0403-0000,460600.0,448700.0,0.0,Acc Comm Lnd,"POLYGON ((-7949167.135351229 5133537.750029276, -7949166.619155402 5133537.877008962, -7949160.563375101 5133526.032348743, -7949160.838863011 5133525.884587023, -7949161.391558775 5133526.926117991, -7949167.135351229 5133537.750029276))",3.0760589987578015,998.6335867957766,903651.2676880261,1.9619002772210727,16904.04,33164.0407621561
D-1-100,21159,021-0402-0000,649800.0,434700.0,210600.0,Office,"POLYGON ((-7949186.277878947 5133510.94156223, -7949186.767983234 5133511.977102613, -7949186.248716849 5133512.255620045, -7949185.713899101 5133511.247831794, -7949186.277878947 5133510.94156223))",0.39036815453760876,926.6808775024107,145.78529406712028,0.00022435409982628544,25462.48,5.712611779744797
D-1-100,21159,021-0402-0000,649800.0,434700.0,210600.0,Office,"POLYGON ((-7949209.145082833 5133516.16649224, -7949207.13945005 5133517.264621048, -7949168.622906236 5133537.384103514, -7949167.135351229 5133537.750029276, -7949161.391558775 5133526.926117991, -7949186.731441922 5133513.165246905, -7949186.248716849 5133512.255620045, -7949186.767983234 5133511.977102613, -7949186.277878947 5133510.94156223, -7949201.876871928 5133502.470503786, -7949209.145082833 5133516.16649224))",362.36851795846854,926.6808775024107,135328.66433179387,0.20826202574914415,25462.48,5302.867665397068
D-1-100,23541,021-0343-0000,97100.0,95100.0,0.0,Acc Comm Lnd,"POLYGON ((-7949201.69826979 5133502.132815783, -7949185.799503664 5133509.930803891, -7949186.277878947 5133510.94156223, -7949185.713899101 5133511.247831794, -7949179.026241949 5133498.64511723, -7949179.064674473 5133498.623891098, -7949177.800758433 5133496.335723205, -7949176.478614565 5133493.84417423, -7949192.796002327 5133485.358323575, -7949201.69826979 5133502.132815783))",192.0643406576054,199.47417922997957,180501.7348861332,1.8589262089200123,3563.6,6624.469438107356
D-1-100,23541,021-0343-0000,97100.0,95100.0,0.0,Acc Comm Lnd,"POLYGON ((-7949186.277878947 5133510.94156223, -7949185.799503664 5133509.930803891, -7949201.69826979 5133502.132815783, -7949201.875268599 5133502.466333225, -7949201.876871928 5133502.470503786, -7949186.277878947 5133510.94156223))",7.377982688554972,199.47417922997957,180501.7348861332,1.8589262089200123,3563.6,6624.469438107356
D-1-100,23569,021-0437-0000,493300.0,394000.0,93300.0,Industrial Mdl 96,"MULTIPOLYGON (((-7949186.248716849 5133512.255620045, -7949160.838863011 5133525.884587023, -7949153.778971669 5133512.580517252, -7949161.242423996 5133508.467028428, -7949179.026241949 5133498.64511723, -7949185.713899101 5133511.247831794, -7949186.248716849 5133512.255620045)), ((-7949177.800758433 5133496.335723205, -7949171.606268588 5133485.121333754, -7949175.379999327 5133483.030231445, -7949170.642818135 5133474.45356045, -7949183.381022654 5133467.616179413, -7949183.3861051 5133467.624388029, -7949192.794532983 5133485.354153167, -7949192.796002327 5133485.358323575, -7949176.478614565 5133493.84417423, -7949177.800758433 5133496.335723205)))",426.51945576030107,872.7410299720133,92859.38358412404,0.18824119923803778,18438.08,3470.80629084688
D-1-100,23569,021-0437-0000,493300.0,394000.0,93300.0,Industrial Mdl 96,"POLYGON ((-7949160.838863011 5133525.884587023, -7949186.248716849 5133512.255620045, -7949186.731441922 5133513.165246905, -7949161.391558775 5133526.926117991, -7949160.838863011 5133525.884587023))",17.67828987701381,872.7410299720133,3848.8164575627693,0.007802182156016155,18438.08,143.85725876719837
D-1-100,23664,021-0401-0000,172800.0,162600.0,0.0,Acc Comm Lnd,"POLYGON ((-7949176.381874745 5133556.995785279, -7949149.825592948 5133570.740403555, -7949142.09057179 5133556.164910235, -7949142.095665964 5133556.162091613, -7949168.671927831 5133541.897050653, -7949176.381874745 5133556.995785279))",278.87887382519534,306.32728052186513,277191.793898294,1.6041191776521642,6341.76,10172.93883606739
D-1-100,23464,021-0276-0000,156500.0,152000.0,0.0,Comm OBY,"POLYGON ((-7949183.566227253 5133555.503693465, -7949200.671787634 5133546.540199746, -7949207.540200217 5133559.639556574, -7949208.096797671 5133560.700052612, -7949217.948572606 5133579.281157152, -7949218.421050641 5133580.170593923, -7949201.474785072 5133589.251513015, -7949201.473583238 5133589.247746281, -7949183.566227253 5133555.503693465))",407.2456029706542,449.4046000439372,406660.7030888736,2.5984709462547833,5743.56,14924.473788071124
D-1-100,23464,021-0276-0000,156500.0,152000.0,0.0,Comm OBY,"POLYGON ((-7949217.948572606 5133579.281157152, -7949208.096797671 5133560.700052612, -7949209.231872968 5133560.099066962, -7949219.101131449 5133578.69614574, -7949217.948572606 5133579.281157152))",15.049367026194123,449.4046000439372,406660.7030888736,2.5984709462547833,5743.56,14924.473788071124
D-1-100,23591,021-0277-0000,145800.0,141800.0,0.0,Comm OBY,"POLYGON ((-7949185.283083665 5133597.928027504, -7949167.376127939 5133563.941287703, -7949179.265049555 5133557.757549813, -7949183.566227253 5133555.503693465, -7949201.473583238 5133589.247746281, -7949201.474785072 5133589.251513015, -7949185.283083665 5133597.928027504))",389.4171140459333,401.7465266136337,363535.49776802555,2.4933847583540847,5350.88,13341.802635781705
D-1-100,23591,021-0277-0000,145800.0,141800.0,0.0,Comm OBY,"POLYGON ((-7949167.256372352 5133564.004448532, -7949167.376127939 5133563.941287703, -7949185.283083665 5133597.928027504, -7949185.263797012 5133597.938362463, -7949185.262595186 5133597.934595725, -7949167.256372352 5133564.004448532))",1.6694441996574483,401.7465266136337,363535.49776802555,2.4933847583540847,5350.88,13341.802635781705
D-1-100,23610,021-0278-0000,146300.0,142300.0,0.0,Comm OBY,"POLYGON ((-7949150.843982283 5133572.660563448, -7949167.256372352 5133564.004448532, -7949185.262595186 5133597.934595725, -7949185.263797012 5133597.938362463, -7949168.913899343 5133606.698739231, -7949168.908670031 5133606.702633583, -7949168.907200678 5133606.698463116, -7949150.843982283 5133572.660563448))",396.32596243772485,404.25461864966593,365805.0394475828,2.5003762094845032,5369.24,13425.119959012574
D-1-100,23854,022-0353-NEW,5142100.0,4426000.0,707600.0,Industrial Mdl 96,"POLYGON ((-7948725.230048306 5133676.33569127, -7948700.426661184 5133630.94453728, -7948717.711153048 5133622.147016173, -7948722.465519087 5133625.793823076, -7948735.501031457 5133619.191818827, -7948733.136218139 5133614.295879838, -7948785.410313177 5133587.688887276, -7948808.88264119 5133631.438642503, -7948725.230048306 5133676.33569127))",2628.7587486254906,28317.029798428,86293.18815423518,0.016781701669402613,0.0,0.0
D-1-100,23854,022-0353-NEW,5142100.0,4426000.0,707600.0,Industrial Mdl 96,"POLYGON ((-7948797.176500196 5133581.699966605, -7948820.181768103 5133623.762436671, -7948811.007638315 5133630.298126612, -7948808.88264119 5133631.438642503, -7948785.410313177 5133587.688887276, -7948797.176500196 5133581.699966605))",363.77871774998994,28317.029798428,11941.615164845443,0.0023223226239951467,0.0,0.0
M-2,23854,022-0353-NEW,5142100.0,4426000.0,707600.0,Industrial Mdl 96,"MULTIPOLYGON (((-7948700.426661184 5133630.94453728, -7948688.69118558 5133609.468060687, -7948691.59662429 5133595.786107451, -7948695.20337579 5133604.882513047, -7948717.711153048 5133622.147016173, -7948700.426661184 5133630.94453728)), ((-7948733.136218139 5133614.295879838, -7948732.651252492 5133613.291841515, -7948784.281232323 5133585.584401772, -7948785.410313177 5133587.688887276, -7948733.136218139 5133614.295879838)))",269.5652036902693,28317.029798428,8848.90667659862,0.0017208740935801756,0.0,0.0
M-2,23854,022-0353-NEW,5142100.0,4426000.0,707600.0,Industrial Mdl 96,"POLYGON ((-7948784.281232323 5133585.584401772, -7948732.651252492 5133613.291841515, -7948723.422866706 5133590.125130339, -7948718.469149366 5133589.856271348, -7948702.038392523 5133589.079567649, -7948691.863791067 5133570.558190393, -7948676.735472267 5133577.085478124, -7948676.390115377 5133576.825284997, -7948772.667217116 5133525.960806014, -7948780.743064779 5133508.128107497, -7948775.275663086 5133497.815424891, -7948776.766405473 5133496.945404337, -7948776.911882031 5133497.130244439, -7948789.902866608 5133521.894936207, -7948790.971533719 5133525.449824847, -7948798.274092316 5133528.04877788, -7948807.146255733 5133524.135412086, -7948822.530609359 5133555.696304739, -7948806.623054123 5133560.909164517, -7948795.146014625 5133571.080970711, -7948794.366778187 5133576.562697482, -7948797.176500196 5133581.699966605, -7948785.410313177 5133587.688887276, -7948784.281232323 5133585.584401772))",3499.2315941707147,28317.029798428,114867.84419030644,0.022338702901597875,0.0,0.0
D-1-100,42720,021-0313-0000,3024400.0,669100.0,2149600.0,Office,"POLYGON ((-7948977.008666732 5133521.163047534, -7948971.297976853 5133509.348280978, -7948954.282596971 5133517.666233161, -7948956.925048971 5133486.414551551, -7948956.925321727 5133486.410114041, -7948956.952462953 5133486.090487072, -7948956.952869685 5133486.086049713, -7948957.021191671 5133485.472765552, -7948957.122068959 5133484.860592745, -7948957.25495982 5133484.254909857, -7948957.419594834 5133483.657061368, -7948957.615436341 5133483.068660452, -7948957.842080371 5133482.491589364, -7948958.098721451 5133481.92732649, -7948958.38482178 5133481.377619459, -7948958.699308234 5133480.843677416, -7948959.041375041 5133480.327247709, -7948959.410484996 5133479.829540036, -7948959.805028617 5133479.352166403, -7948960.224200589 5133478.896470713, -7948960.666793952 5133478.463527464, -7948961.131199381 5133478.05481417, -7948961.617013927 5133477.671271749, -7948962.122092793 5133477.313973673, -7948962.645363144 5133476.983860127, -7948963.185216101 5133476.682005182, -7948963.740310871 5133476.409348729, -7948964.30890518 5133476.166426773, -7948964.889390572 5133475.953909958, -7948965.480426412 5133475.772603692, -7948966.080136737 5133475.622774883, -7948966.686779118 5133475.505094031, -7948967.298879818 5133475.419559521, -7948967.914562432 5133475.366841709, -7948968.532219536 5133475.346669883, -7948969.150109138 5133475.359311108, -7948969.766355569 5133475.404763337, -7948970.379485228 5133475.48289049, -7948970.9874889 5133475.593286949, -7948971.589026966 5133475.735816778, -7948972.182090214 5133475.910074351, -7948972.7650715 5133476.115520013, -7948973.027615376 5133476.224092627, -7948974.259075311 5133477.623240449, -7948978.199785284 5133484.329702107, -7948993.951493233 5133513.082402837, -7948977.008666732 5133521.163047534))",606.100373907013,1615.5372037094596,1290693.3106507477,0.42676012123090457,126769.16,54100.02208993994
D-1-100,19511,021-0289-0000,254500.0,207800.0,43000.0,Com Mld 94,"POLYGON ((-7949139.030781209 5133621.894399751, -7949121.753408278 5133631.18775312, -7949114.289152059 5133617.123039265, -7949108.803342962 5133606.785150036, -7949126.03490394 5133597.405588442, -7949126.910867145 5133599.056323243, -7949139.030781209 5133621.894399751))",301.38780588954603,461.5800671139032,85092.89532582193,0.3343532232841726,9373.2,3133.959632487207
D-1-100,19511,021-0289-0000,254500.0,207800.0,43000.0,Com Mld 94,"POLYGON ((-7949119.807557224 5133585.67026928, -7949102.581872373 5133595.060904017, -7949102.284755382 5133594.500992057, -7949119.425340184 5133584.94990303, -7949119.686343043 5133585.441843213, -7949119.807557224 5133585.67026928))",7.891935755025182,461.5800671139032,2228.1845847691034,0.008755145716185082,9373.2,82.06373182694603
D-1-100,21466,021-0288-0000,129300.0,126300.0,0.0,Paid Prkg Lot,"POLYGON ((-7949154.14843025 5133613.762711137, -7949139.030781209 5133621.894399751, -7949126.910867145 5133599.056323243, -7949142.142108981 5133591.138558388, -7949154.14843025 5133613.762711137))",245.21700643202814,252.22115744596937,228231.82764671193,1.7651340111888008,4745.32,8376.12572597444
D-1-100,22646,021-0291-0000,103600.0,101200.0,0.0,Paid Prkg Lot,"POLYGON ((-7949107.642709138 5133638.77774991, -7949086.535478337 5133650.131058168, -7949078.990904231 5133635.862660476, -7949078.996132443 5133635.859842006, -7949100.137615681 5133624.636077994, -7949107.642709138 5133638.77774991))",213.75651134492088,222.34869701086416,201200.60508613562,1.9420907826847067,3802.12,7384.062206661177
D-1-100,23595,021-0287-0000,177600.0,68500.0,108100.0,Mix Use Comm,"POLYGON ((-7949126.03490394 5133597.405588442, -7949132.165773001 5133594.068396367, -7949129.727876153 5133589.60234898, -7949138.722767171 5133584.694324655, -7949142.140505666 5133591.134387779, -7949142.142108981 5133591.138558388, -7949126.910867145 5133599.056323243, -7949126.03490394 5133597.405588442))",48.256277959890035,148.1647056713256,53358.81847701602,0.3004437977309461,7138.16,2144.61589921113
D-1-100,23595,021-0287-0000,177600.0,68500.0,108100.0,Mix Use Comm,"POLYGON ((-7949134.880032067 5133577.453431031, -7949119.807557224 5133585.67026928, -7949119.686343043 5133585.441843213, -7949134.790142707 5133577.28405176, -7949134.880032067 5133577.453431031))",2.1456998933319964,148.1647056713256,2372.58271783039,0.013359136924720664,7138.16,95.35965683056405
D-1-100,23625,021-0443-0001,303900.0,0.0,295200.0,Restaurant Condo,"POLYGON ((-7949067.037691719 5133613.253218687, -7949069.092149517 5133611.335140979, -7949092.687072779 5133599.848970799, -7949067.404909397 5133613.936645088, -7949067.399815172 5133613.93946369, -7949067.398345863 5133613.935293207, -7949067.037691719 5133613.253218687))",12.24456166214404,733.6620833642183,5075.42392929906,0.01670096719084916,11978.88,200.05888186311918
D-1-100,23625,021-0443-0001,303900.0,0.0,295200.0,Restaurant Condo,"POLYGON ((-7949067.233114022 5133575.726248507, -7949054.06401826 5133582.074300585, -7949051.267024131 5133583.425843216, -7949051.201741769 5133583.302378113, -7949051.206835984 5133583.299559527, -7949066.700632069 5133574.662848919, -7949067.233114022 5133575.726248507))",6.5261379209993615,733.6620833642183,2705.1124804696606,0.008901324384566174,11978.88,106.62789664379204
D-1-100,23625,021-0443-0001,303900.0,0.0,295200.0,Restaurant Condo,"POLYGON ((-7949100.578809902 5133595.451535851, -7949092.02396462 5133579.75912816, -7949092.362151774 5133579.568804118, -7949092.758584774 5133580.31866932, -7949100.718012125 5133595.373969496, -7949100.578809902 5133595.451535851))",2.7154841879716356,733.6620833642183,1125.579976445737,0.003703784062012955,11978.88,44.367184824765744
D-1-100,23626,021-0443-0002,298900.0,0.0,298900.0,Restaurant Condo,"POLYGON ((-7949067.037691719 5133613.253218687, -7949069.092149517 5133611.335140979, -7949092.687072779 5133599.848970799, -7949067.404909397 5133613.936645088, -7949067.399815172 5133613.93946369, -7949067.398345863 5133613.935293207, -7949067.037691719 5133613.253218687))",12.24456166214404,733.6620833642183,5139.03866012022,0.017193170492205485,11879.8,204.25142681330271
D-1-100,23626,021-0443-0002,298900.0,0.0,298900.0,Restaurant Condo,"POLYGON ((-7949067.233114022 5133575.726248507, -7949054.06401826 5133582.074300585, -7949051.267024131 5133583.425843216, -7949051.201741769 5133583.302378113, -7949051.206835984 5133583.299559527, -7949066.700632069 5133574.662848919, -7949067.233114022 5133575.726248507))",6.5261379209993615,733.6620833642183,2739.0180230771734,0.009163660164192618,11879.8,108.86245001857546
D-1-100,23626,021-0443-0002,298900.0,0.0,298900.0,Restaurant Condo,"POLYGON ((-7949100.578809902 5133595.451535851, -7949092.02396462 5133579.75912816, -7949092.362151774 5133579.568804118, -7949092.758584774 5133580.31866932, -7949100.718012125 5133595.373969496, -7949100.578809902 5133595.451535851))",2.7154841879716356,733.6620833642183,1139.687855554305,0.003812940299612931,11879.8,45.296968171341696
D-1-100,23785,021-0292-0000,306200.0,300200.0,0.0,Paid Prkg Lot,"POLYGON ((-7949092.687072779 5133599.848970799, -7949100.818204394 5133595.890663788, -7949102.265357773 5133595.233452545, -7949108.621700698 5133606.884022171, -7949108.803342962 5133606.785150036, -7949114.289152059 5133617.123039265, -7949100.137615681 5133624.636077994, -7949078.996132443 5133635.859842006, -7949078.990904231 5133635.862660476, -7949078.989300935 5133635.858489837, -7949067.399815172 5133613.93946369, -7949067.404909397 5133613.936645088, -7949092.687072779 5133599.848970799))",554.9176310058883,558.886680848299,505729.6933733117,1.6516319182668573,11237.56,18560.312779438904
D-1-100,23785,021-0292-0000,306200.0,300200.0,0.0,Paid Prkg Lot,"POLYGON ((-7949102.581872373 5133595.060904017, -7949102.265357773 5133595.233452545, -7949100.818204394 5133595.890663788, -7949100.578809902 5133595.451535851, -7949100.718012125 5133595.373969496, -7949102.284755382 5133594.500992057, -7949102.581872373 5133595.060904017))",0.6251828612639913,558.886680848299,505729.6933733117,1.6516319182668573,11237.56,18560.312779438904
D-1-100,23794,021-0290-0000,70100.0,68400.0,0.0,Paid Prkg Lot,"POLYGON ((-7949121.753408278 5133631.18775312, -7949107.642709138 5133638.77774991, -7949100.137615681 5133624.636077994, -7949114.289152059 5133617.123039265, -7949121.753408278 5133631.18775312))",142.00763090295882,148.0368325976337,133956.7116609797,1.910937398872749,2572.68,4916.230427331943
D-1-100,23816,021-0302-0000,404500.0,175500.0,228500.0,Restaurant/Bar,"POLYGON ((-7949043.9792288 5133650.296220977, -7949048.253140841 5133658.251254111, -7949053.663268093 5133655.338594737, -7949059.095659243 5133665.45075443, -7949053.50095661 5133668.304017094, -7949043.9792288 5133650.296220977))",39.68089955040738,249.2494225309108,43888.97607825686,0.10850179500187111,15314.92,1661.6963103100559
D-1-100,23816,021-0302-0000,404500.0,175500.0,228500.0,Restaurant/Bar,"POLYGON ((-7949059.930542603 5133641.239735779, -7949060.130930508 5133641.447462214, -7949043.912513095 5133650.170045936, -7949043.769510234 5133649.899593994, -7949059.930542603 5133641.239735779))",2.9771107976151256,249.2494225309108,3292.827180312978,0.008140487466781157,15314.92,124.67091431475608
D-1-100,23832,021-0303-0000,149800.0,145800.0,0.0,Comm OBY,"POLYGON ((-7949020.273817382 5133645.714080969, -7949020.757226616 5133645.450496185, -7949018.041031039 5133640.476577364, -7949032.946710857 5133632.604945357, -7949038.95796336 5133643.180118504, -7949043.911680699 5133650.170493616, -7949043.9792288 5133650.296220977, -7949053.50095661 5133668.304017094, -7949036.737909361 5133676.853039922, -7949020.273817382 5133645.714080969))",415.55022787565986,438.1648760052813,396490.0148501732,2.6467958267701817,5497.68,14551.236480917893
D-1-100,23832,021-0303-0000,149800.0,145800.0,0.0,Comm OBY,"POLYGON ((-7949043.911680699 5133650.170493616, -7949038.95796336 5133643.180118504, -7949039.861636325 5133642.66712369, -7949043.769510234 5133649.899593994, -7949043.912513095 5133650.170045936, -7949043.911680699 5133650.170493616))",2.4671997479350782,438.1648760052813,396490.0148501732,2.6467958267701817,5497.68,14551.236480917893
D-1-100,23853,021-0304-0000,143300.0,139300.0,0.0,Comm OBY,"POLYGON ((-7949003.842438588 5133654.67347213, -7949020.273817382 5133645.714080969, -7949036.737909361 5133676.853039922, -7949020.270248062 5133685.251382664, -7949003.842438588 5133654.67347213))",361.01258996530106,387.63410384276074,350765.33972841146,2.4477692932896824,5259.12,12873.112445725634
D-1-100,23903,021-0305-0000,147600.0,143600.0,0.0,Comm OBY,"POLYGON ((-7948986.059632254 5133664.369703456, -7949003.842438588 5133654.67347213, -7949020.270248062 5133685.251382664, -7949002.033625282 5133694.55183695, -7948986.059632254 5133664.369703456))",389.1442292554784,424.23172655593066,383882.0790374082,2.6008270937493783,5416.92,14088.472300672882
D-1-100,22425,021-0340-0005,189700.0,0.0,186800.0,Office Condo,"POLYGON ((-7949044.813148069 5133691.785758185, -7949058.73085801 5133717.192523447, -7949060.029132195 5133719.645593523, -7949025.362041805 5133738.63181228, -7949010.344141747 5133710.2559059, -7949044.813148069 5133691.785758185))",697.0343719457592,1256.0827902698204,232906.51831160684,1.2277623527232833,7262.96,8917.188857335097
D-1-100,22426,021-0340-0001,180300.0,0.0,177500.0,Office Condo,"POLYGON ((-7949044.813148069 5133691.785758185, -7949058.73085801 5133717.192523447, -7949060.029132195 5133719.645593523, -7949025.362041805 5133738.63181228, -7949010.344141747 5133710.2559059, -7949044.813148069 5133691.785758185))",697.0343719457592,1256.0827902698204,221311.06531215316,1.2274601514817147,6903.28,8473.501114520692
D-1-100,22427,021-0340-0002,219800.0,0.0,216300.0,Office Condo,"POLYGON ((-7949044.813148069 5133691.785758185, -7949058.73085801 5133717.192523447, -7949060.029132195 5133719.645593523, -7949025.362041805 5133738.63181228, -7949010.344141747 5133710.2559059, -7949044.813148069 5133691.785758185))",697.0343719457592,1256.0827902698204,269687.79395503516,1.2269690352822347,8995.2,11036.831866170758
D-1-100,22428,021-0340-0004,257300.0,0.0,253000.0,Office Condo,"POLYGON ((-7949044.813148069 5133691.785758185, -7949058.73085801 5133717.192523447, -7949060.029132195 5133719.645593523, -7949025.362041805 5133738.63181228, -7949010.344141747 5133710.2559059, -7949044.813148069 5133691.785758185))",697.0343719457592,1256.0827902698204,315446.19450126623,1.2259859871794256,9846.64,12071.84266080042
D-1-100,22429,021-0340-0003,428200.0,0.0,422400.0,Office Condo,"POLYGON ((-7949044.813148069 5133691.785758185, -7949058.73085801 5133717.192523447, -7949060.029132195 5133719.645593523, -7949025.362041805 5133738.63181228, -7949010.344141747 5133710.2559059, -7949044.813148069 5133691.785758185))",697.0343719457592,1256.0827902698204,526657.9942977662,1.229934596678576,17685.76,21752.32809255409
D-1-100,22430,021-0340-0006,228700.0,0.0,225100.0,Office Condo,"POLYGON ((-7949044.813148069 5133691.785758185, -7949058.73085801 5133717.192523447, -7949060.029132195 5133719.645593523, -7949025.362041805 5133738.63181228, -7949010.344141747 5133710.2559059, -7949044.813148069 5133691.785758185))",697.0343719457592,1256.0827902698204,280659.83550290525,1.2271964823039145,8756.64,10746.11780480175
D-1-100,24069,021-0400-0000,4110600.0,702000.0,3285600.0,Hospital,"POLYGON ((-7949058.73085801 5133717.192523447, -7949060.064138815 5133719.626421271, -7949060.029132195 5133719.645593523, -7949058.73085801 5133717.192523447))",0.030743180961448346,1912.5027432587158,52.81635253369879,1.2848818307229794e-05,0.0,0.0
D-1-100,20987,021-0174-0000,166000.0,91600.0,73800.0,Restaurant/Bar,"POLYGON ((-7949153.527477034 5133655.411696112, -7949157.279450124 5133653.531252697, -7949171.483603598 5133646.430061646, -7949173.496644489 5133650.22355235, -7949173.498113845 5133650.227722838, -7949155.991122897 5133660.071347897, -7949153.527477034 5133655.411696112))",53.34174778423291,271.20116486168325,18069.54704683202,0.10885269305320494,6231.68,678.3351502457962
D-1-100,23834,021-0173-0000,167200.0,166400.0,0.0,Acc Comm Lnd,"POLYGON ((-7949160.725182695 5133669.025133007, -7949159.483576042 5133669.573292323, -7949159.071693925 5133668.706961744, -7949152.570635662 5133655.891253115, -7949153.527477034 5133655.411696112, -7949155.991122897 5133660.071347897, -7949160.725182695 5133669.025133007))",10.242191680505893,364.1910396564685,329551.9988689206,1.9710047779241664,6136.24,12094.558358489387
D-1-100,23834,021-0173-0000,167200.0,166400.0,0.0,Acc Comm Lnd,"POLYGON ((-7949128.116842074 5133647.546693681, -7949144.065826566 5133639.341389048, -7949152.570635662 5133655.891253115, -7949159.071693925 5133668.706961744, -7949143.442945709 5133676.533881231, -7949143.313066022 5133676.288226657, -7949128.116842074 5133647.546693681))",323.59720673962846,364.1910396564685,329551.9988689206,1.9710047779241664,6136.24,12094.558358489387
D-1-100,23901,021-0166-0000,370700.0,363200.0,0.0,Hospital Land,"POLYGON ((-7949094.68822553 5133665.060289128, -7949127.546014132 5133647.840368011, -7949142.404584909 5133676.775049408, -7949109.851318045 5133694.219116383, -7949109.84622393 5133694.22180055, -7949109.844754594 5133694.217630034, -7949094.485438902 5133665.168952451, -7949094.68822553 5133665.060289128))",673.9209079259061,692.6529758141683,626773.1707989895,1.6907827644968694,0.0,0.0
D-1-100,23901,021-0166-0000,370700.0,363200.0,0.0,Hospital Land,"POLYGON ((-7949142.404584909 5133676.775049408, -7949127.546014132 5133647.840368011, -7949128.116842074 5133647.546693681, -7949143.313066022 5133676.288226657, -7949142.404584909 5133676.775049408))",15.096173995000893,692.6529758141683,626773.1707989895,1.6907827644968694,0.0,0.0
D-1-100,23938,021-0168-0000,180300.0,176800.0,0.0,Hospital Land,"POLYGON ((-7949142.404584909 5133676.775049408, -7949142.518485645 5133676.996852352, -7949145.824674522 5133682.70269114, -7949146.516970451 5133682.34801404, -7949150.993462663 5133690.814687506, -7949117.531678475 5133708.745496596, -7949117.526584358 5133708.748180772, -7949117.524981034 5133708.744010108, -7949109.84622393 5133694.22180055, -7949109.851318045 5133694.219116383, -7949142.404584909 5133676.775049408))",342.8666680599557,346.32641225929245,313386.51694673713,1.7381393064156248,0.0,0.0
