BUS_LIC_ID,LIC_NUMBER,DBA,EXPIRATION_DATE,PERMIT_DATE,LAST_FEE,PRIMARY_LICENSE,PRIMARY_LIC_DESC,PRIMARY_LIC_LEGAL,PRIMARY_LIC_PURPOSE,CITY_STATE,Amusement Center,Bingo,Employment Agency,Entertainment,Expansion of Premises,1-4 Extended Hours,Food Dispenser,Frozen Desserts,Junk Shop,Laundry/Dry Cleaning,Class A Liquor,Class B Limited Liquor,Class B Tavern,Class BV Food and Liquor,Class C Neighborhood Bar,Class D Social Club,Class E Pharmacy,Class ED Restaurant in certain areas of the city,Class F One day beer and wine,Class J Convention Center,Class RBH Hotel Room,BX Rider 2AM Closing,EDX Rider 2AM Closing,Class N Night Club,Class T Theatre,Mechanical Device,Motor Vehicle Repair,Parking,Pawnbroker,RevolSale,Second Hand Auto Sales,Second Hand Store,Petroleum Storage,Sunday/Holiday Sales,Tavern1,Tavern3,Tobacco,Valet,Yard Sale,LOCATION,ADDRESS,ZipCode,NOTES,Geolocation
34031,SP200500568,Cumberland Farms # 3863,14-Feb-2019 00:00:00,22-Mar-2018 00:00:00,100,StoPetrol,"Storage, Petroleum Products",Storage of Petroleum Products,To store Petroleum Products at,34031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,751 Hope St,"Renewal
bcarvalho - 3/22/2018 11:24:54 AM",,
86328,MV200500864,Pep Boys,01-Aug-2019 00:00:00,29-Oct-2018 00:00:00,310,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,86328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,1246 North Main St,"Renewal

bcarvalho - 10/29/2018 2:25:12 PM",,
73405,FZ200500580,DAIRY KING,01-Mar-2019 00:00:00,23-Jul-2018 00:00:00,130,FrozeDes,Frozen Desserts,Frozen Desserts License,To dispense frozen dessert,73405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,472 Cranston St,"Renewal
bcarvalho - 7/23/2018 2:28:33 PM",,
85166,FD200503627,TWO 88 CHINESE RESTAURANT,31-Jan-2019 00:00:00,16-Jan-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,85166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,288 Valley St,"NEW AS OF MARCH 22, 2017

 - 1/16/2018 9:24:38 AM",,
84478,BV200501790,Chipotle Mexican Grill,01-Dec-2019 00:00:00,20-Nov-2018 00:00:00,2220,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,84478,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,235 Thayer St,"Renewal-91566
sbodden - 11/20/2018 11:24:42 AM",,
89303,ET200515003,RWP Botanical Center,03-May-2019 00:00:00,04-Sep-2018 00:00:00,10,Entertain,Entertainment,Entertainment License,To have entertainment at,89303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RWP Botanical Center,25 Dorrance St,"May 3, 2019 DJ 6:00 PM to 11:00 PM
 - 9/4/2018 12:30:01 PM",,
83423,BV200501728,Roxy/Lupo's,01-Dec-2019 00:00:00,27-Nov-2018 00:00:00,2720,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,83423,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,79 Washington St,"Renewal 112072
Lwilson - 11/27/2018 1:30:05 PM",,
69116,FD200502640,BURGER KING #3406,31-Jan-2019 00:00:00,09-Mar-2018 00:00:00,240,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69116,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,45 Pleasant Valley Pkwy,"Renewal
 - 3/9/2018 3:09:11 PM",,
82367,FD200503518,Villa Italian Kitchen,31-Jan-2019 00:00:00,27-Jun-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,82367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1 Providence Pl,"Renewal
bcarvalho - 6/27/2018 10:16:31 AM",,
89643,FD200503781,Rhode Island Yummy,31-Jan-2019 00:00:00,01-Nov-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,89643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,724 Cranston St,"New - 113890
sbodden - 11/1/2018 12:00:19 PM",,
87414,BV200501885,Big King,01-Dec-2019 00:00:00,20-Nov-2018 00:00:00,2220,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,87414,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,3 Luongo Memorial Sq,"Renewal 112611
Lwilson - 11/20/2018 11:42:19 AM",,
26499,FD200500864,Sawadee Thai Restaurant,31-Jan-2019 00:00:00,23-Jan-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,26499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,93 Hope St,"Renewal
 - 1/23/2018 11:37:08 AM",,
86115,MV200500861,Reyes Gas Station,01-Aug-2019 00:00:00,06-Sep-2018 00:00:00,500,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,86115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,,1271 Broad St,"Renewal

bcarvalho - 9/6/2018 2:29:16 PM",,
58959,FD200502307,EXCELLENT PIZZA,31-Jan-2019 00:00:00,12-Apr-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,58959,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,255 Reservoir Ave,"Renewal
bcarvalho - 4/12/2018 2:36:11 PM",,
69182,FD200502685,Nordstrom Expresso Bar,31-Jan-2019 00:00:00,05-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69182,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1 Providence Place Mal,"renewal
 - 2/5/2018 1:27:57 PM",,
89815,ET200515229,Mirabar,31-Dec-2018 00:00:00,30-Nov-2018 00:00:00,270,Entertain,Entertainment,Entertainment License,To have entertainment at,89815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15 Elbow Street,15 Elbow St,"#115676 December 1,2,3,5,6,7,8,9,10,12,13,14,15,16,17,19,20,21,22,23,24,26,27,28,29,30,31, 2018 Karaoke, DJ Mon-Thur. 3:00 PM to 1:00 AM Fri. & Sat. 3:00PM to 2:00 AM Sundays 1:00 PM to 1:00 AM
 - 11/30/2018 3:25:17 PM",,
88836,FD200503748,Family Dollar #31780,31-Jan-2019 00:00:00,19-Jun-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,88836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,250 Cranston St,"NEW
 - 6/19/2018 10:42:29 AM",,
77814,MV200500815,WE GAS,01-Aug-2019 00:00:00,01-Aug-2018 00:00:00,400,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,77814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,,1344 Westminster St,"Renewal - ok to combine Petroleum, Tobacco and Motor Vehicle Repair. Per Heather Kilkenny
bcarvalho - 8/1/2018 11:50:02 AM",,
89117,SH200500735,Reliable Gold,01-May-2019 00:00:00,02-Aug-2018 00:00:00,100,SecHandStore,Second Hand Stores,Second-Hand Store License,To buy and sell Second-Hand Goods at,89117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,9 Wayland Sq,"New
bcarvalho - 8/6/2018 9:11:41 AM",,
72830,FD200503087,STOP MARKET,31-Jan-2019 00:00:00,30-Jan-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,72830,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,308 Cranston St,"Renewal
 - 1/30/2018 11:53:13 AM",,
81261,A0200500700,Summit Liquors,01-Dec-2019 00:00:00,13-Nov-2018 00:00:00,1210,LiquorA,"Intoxicating Beverages, Class A","Retailer's License, Class A","To sell at retail in, in original packages and not to be consumed on the premises at",81261,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,452 Hartford Ave,"Renewal 113211
Lwilson - 11/13/2018 2:22:59 PM",,
81909,FD200503474,Royal Fried Chicken,31-Jan-2019 00:00:00,08-Jan-2018 00:00:00,110,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,81909,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,532 Manton Ave B,"NO HOLIDAY


bcarvalho - 1/8/2018 12:42:23 PM",,
82254,FD200503512,7-ELEVEN #33338B,31-Jan-2019 00:00:00,12-Mar-2018 00:00:00,450,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,82254,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,548 Atwells Ave,"Renewal
bcarvalho - 3/12/2018 2:33:43 PM",,
83349,FD200503540,DOLLAR TREE #01733,31-Jan-2019 00:00:00,30-Apr-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,83349,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,377 Killingly St,"New
 - 4/30/2018 9:06:27 AM",,
81454,BV200501529,Wes' Rib House,01-Dec-2019 00:00:00,30-Nov-2018 00:00:00,2830,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81454,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,38 Dike St,"RENEWAL-1am to 4 am -- FOOD ONLY
Lwilson - 11/30/2018 8:42:28 AM",,
43560,PK200500632,Wayland Sq Parking Lot,01-Apr-2019 00:00:00,11-Oct-2018 00:00:00,825,Parking,Parking,Parking of Automobiles,To allow parking of automobile at,43560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,139 Medway St,"Renewal - 112796                                       51-249 autos

bcarvalho - 10/11/2018 9:01:03 AM",,
87473,FD200503693,Sam's Market,13-Jan-2019 00:00:00,18-Dec-2017 00:00:00,520,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87473,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,222 Admiral St,"Renewal
bcarvalho - 12/18/2017 5:02:01 PM",,
87406,BV200501882,Tortilla Flats,01-Dec-2019 00:00:00,21-Nov-2018 00:00:00,2720,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,87406,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,355 Hope St,"Renewal 90052
Lwilson - 11/21/2018 10:21:10 AM",,
88970,FD200503755,Family Dollar #23901,31-Jan-2019 00:00:00,13-Jul-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,88970,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,361 Reservoir Ave,"New
 - 7/13/2018 1:13:13 PM",,
87377,SA200500905,Solution Auto Sales & Body,01-May-2019 00:00:00,27-Nov-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,87377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,17 Warren St,"Renewal 105555
Lwilson - 11/27/2018 4:06:58 PM",,
69702,FD200502924,La Gigante Meat Market,31-Jan-2019 00:00:00,02-Mar-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,49 Elmwood Ave,"Renewal
bcarvalho - 3/2/2018 12:23:08 PM",,
81334,A0200500745,Broadway Liquors,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,1210,LiquorA,"Intoxicating Beverages, Class A","Retailer's License, Class A","To sell at retail in, in original packages and not to be consumed on the premises at",81334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,361 Broadway,"Renewal 111299
Lwilson - 11/19/2018 11:00:07 AM",,
69423,FD200502843,LA GRAN PARADA RESTAURANT,31-Jan-2019 00:00:00,30-Mar-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69423,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,937 Broad St,"renewal
 - 3/30/2018 11:45:55 AM",,
83920,FD200503568,Providence Deli and Grill Mart,31-Jan-2019 00:00:00,02-Mar-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,83920,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,103 Elmwood Ave,"Renewal
 - 3/2/2018 10:35:01 AM",,
81275,A0200500710,Spiritus Fermenti,01-Dec-2019 00:00:00,09-Nov-2018 00:00:00,1210,LiquorA,"Intoxicating Beverages, Class A","Retailer's License, Class A","To sell at retail in, in original packages and not to be consumed on the premises at",81275,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,220 Meeting St,"Renewal 111315
Lwilson - 11/9/2018 8:49:17 AM",,
89786,ET200515215,,02-Dec-2018 00:00:00,28-Nov-2018 00:00:00,35,Entertain,Entertainment,Entertainment License,To have entertainment at,89786,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hope/Rochambeau/Fifth Street,25 Dorrance St,"#113186 Hope Street Holiday Stroll December 2, 2018 11:00 AM to 6:00 PM Band, Blanket Vendors
 - 11/28/2018 3:14:34 PM",,
62040,SH200500650,EMPIRE LOAN OF RI NORTH,01-May-2019 00:00:00,08-May-2018 00:00:00,200,SecHandStore,Second Hand Stores,Second-Hand Store License,To buy and sell Second-Hand Goods at,62040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,1271 North Main St,"RENEWAL
 - 5/8/2018 12:34:21 PM",,
75852,FD200503226,Olive Del Mondo,31-Jan-2019 00:00:00,31-Jan-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,75852,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,815 Hope St,"renewal
 - 1/31/2018 4:13:11 PM",,
81740,SA200500873,Walsh's Auto Body &Sales,01-May-2019 00:00:00,04-Oct-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,81740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,60 Narragansett Ave,"Renewal - 102921

bcarvalho - 10/4/2018 12:08:06 PM",,
87937,FD200503722,Cafe Mazaj,31-Jan-2019 00:00:00,09-Apr-2018 00:00:00,340,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87937,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,190 Atwells Ave,"New
bcarvalho - 4/9/2018 1:42:23 PM",,
81649,BV200501633,EGO,01-Dec-2019 00:00:00,09-Nov-2018 00:00:00,2610,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81649,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,73 Richmond St,"#112258 Renewal
 - 11/9/2018 1:37:51 PM",,
61199,SP200500623,New England Petroleum - South,14-Feb-2019 00:00:00,22-Feb-2018 00:00:00,2000,StoPetrol,"Storage, Petroleum Products",Storage of Petroleum Products,To store Petroleum Products at,61199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,130 Terminal Rd,"Renewal
bcarvalho - 2/22/2018 3:01:30 PM",,
81371,C0200500554,CAPTAIN SEAWEEDS,01-Dec-2019 00:00:00,21-Nov-2018 00:00:00,1530,LiquorC,"Intoxicating Beverages, Class C Saloon","Retailer's Intoxicating Beverages License, Class C",To sell intoxicating beverages at retail at,81371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,162 Ives St,"Renewal-113223
sbodden - 11/21/2018 4:11:51 PM",,
69323,FD200502779,El Pulgarcito Grocery Conveniance Store,31-Jan-2019 00:00:00,06-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69323,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,128 Academy Ave,"RENEWAL
bcarvalho - 1/30/2017 9:41:23 AM",,
84710,MD200500553,Providence Place Cinemas,01-Jan-2019 00:00:00,22-Jan-2018 00:00:00,1800,MechDevice,Mechanical Devices,Mechanical Amusement Device(s) License,To keep Mechanical Amusement Device(s) at,84710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10 Providence Place,"18 mechanical devices


 - 1/22/2018 8:56:16 AM",,
88785,FD200503747,Regency Plaza Market,31-Jan-2019 00:00:00,12-Jun-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,88785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,3 Regency Plaza,"NEW
 - 6/12/2018 3:27:54 PM",,
85055,FD200503615,SPEEDWAY #2831,31-Jan-2019 00:00:00,01-Feb-2018 00:00:00,650,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,85055,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,,1215 North Main St,"Renewal
bcarvalho - 2/1/2018 9:01:49 AM",,
87682,FD200503708,Emely Party Store & Bakery,31-Jan-2019 00:00:00,09-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,880 Broad St,,,
81566,BV200501576,G Pub,01-Dec-2019 00:00:00,26-Nov-2018 00:00:00,2770,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81566,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,100 Dorrance St,"Renewal 112409
Lwilson - 11/26/2018 3:30:37 PM",,
82008,FD200503486,El Encanto Market,31-Jan-2019 00:00:00,16-Mar-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,82008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,508 Plainfield St,,,
81451,BV200501527,Waterman Grille,01-Dec-2019 00:00:00,19-Nov-2018 00:00:00,2970,LiquorBvic,"Beverages, Class B Victualling","Retailer's Intoxicating Beverages License, Class B-V",To sell at retail Beverages and food at,81451,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,4 Richmond Sq,"Renewal 112397
Lwilson - 11/19/2018 3:03:19 PM",,
86555,MV200500867,LAH Auto Repair,01-Aug-2019 00:00:00,31-Jul-2018 00:00:00,200,MoVehRep,Motor Vehicle Repair,Motor Vehicle Repair Business,To repair vehicle at,86555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,472 Douglas Ave,"Renewal

bcarvalho - 7/31/2018 2:18:00 PM",,
87538,FD200503700,Al Webster Food Market,31-Jan-2019 00:00:00,10-Jan-2018 00:00:00,320,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,87538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,249 Webster Ave,"New
bcarvalho - 1/10/2018 12:34:23 PM           Added Tobacco 2/6/2018
bcarvalho - 2/6/2018 11:24:34 AM",,
69367,FD200502810,Panaderia Salvadorena,31-Jan-2019 00:00:00,22-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,47 Olneyville Sq,"Renewal
 - 2/22/2018 12:16:42 PM",,
64823,SA200500804,Capital Auto Sales,01-May-2019 00:00:00,13-Nov-2017 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,64823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,896 Manton Ave,"Renewal
bcarvalho - 6/5/2018 1:56:26 PM",,
89125,LY200500719,LAUNDROMAX,01-Jul-2019 00:00:00,06-Aug-2018 00:00:00,275,Laundry,Laundry,Public Laundry License,To conduct laundry\cleaner at,89125,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,395 Admiral St,"NEW - Added 1-4 AM on 10/04/2018      Paper application 2017




bcarvalho - 10/4/2018 3:17:04 PM",,
75945,FD200503239,LIBERTY MARKET,31-Jan-2019 00:00:00,01-Mar-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,75945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,321 Harborside Blvd,"Renewal
 - 3/1/2018 3:33:50 PM",,
87368,SA200500903,Mel's Motors Used Car Sales,01-May-2019 00:00:00,19-Apr-2018 00:00:00,100,SecHandAut,Dealer in Second Hand Automobile,Dealer in Second-Hand Automobiles,To buy and sell Second-Hand Automobiles at,87368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1210 Elmwood Ave,"Renewal
bcarvalho - 4/19/2018 1:49:34 PM",,
86869,SH200500733,Paper Nautilus,01-May-2019 00:00:00,06-Sep-2018 00:00:00,100,SecHandStore,Second Hand Stores,Second-Hand Store License,To buy and sell Second-Hand Goods at,86869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,19 South Angell St,"Renewal
bcarvalho - 9/6/2018 1:36:05 PM",,
82071,FD200503497,VP Blendz,31-Jan-2019 00:00:00,30-May-2018 00:00:00,100,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,82071,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10 Dorrance St,"Renewal
 - 5/30/2018 1:00:04 PM",,
69233,FD200502717,RI Food Bank,31-Jan-2019 00:00:00,14-Feb-2018 00:00:00,220,FoodDisp,Food Dispenser,Food Dispenser License,To dispense food,69233,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,200 Niantic Ave,"renewal
 - 2/14/2018 8:59:28 AM",,
